date Time,SecTime,Final_Deg,Final_Rev,Enc_Deg,Enc_Rev,Ref_Deg,Ref_Rev,Doppler_data,RSSI_SUM_Data,RSSI_Delta_Data,Detection,
06-10-17 21:37:17.135,17.135,22.6816,5807,43.6816,5807,360,65535,0,1959,2186,0,
06-10-17 21:37:17.143,17.143,22.6816,5807,43.6816,5807,360,65535,0,1974,2144,0,
06-10-17 21:37:17.151,17.151,22.6816,5807,43.6816,5807,360,65535,0,1954,2150,0,
06-10-17 21:37:17.159,17.159,22.6816,5807,43.6816,5807,360,65535,0,1954,2150,0,
06-10-17 21:37:17.167,17.167,22.6816,5807,43.6816,5807,360,65535,0,1972,2166,0,
06-10-17 21:37:17.175,17.175,22.6816,5807,43.6816,5807,360,65535,0,1976,2157,0,
06-10-17 21:37:17.183,17.183,22.6816,5807,43.6816,5807,360,65535,0,1976,2157,0,
06-10-17 21:37:17.191,17.191,22.6816,5807,43.6816,5807,360,65535,0,1967,2153,0,
06-10-17 21:37:17.199,17.199,22.6816,5807,43.6816,5807,360,65535,0,1967,2152,0,
06-10-17 21:37:17.207,17.207,22.6816,5807,43.6816,5807,360,65535,0,1965,2152,0,
06-10-17 21:37:17.215,17.215,22.6816,5807,43.6816,5807,360,65535,0,1968,2148,0,
06-10-17 21:37:17.223,17.223,22.6816,5807,43.6816,5807,360,65535,0,1968,2165,0,
06-10-17 21:37:17.231,17.231,22.6816,5807,43.6816,5807,360,65535,0,1964,2165,0,
06-10-17 21:37:17.239,17.239,22.6816,5807,43.6816,5807,360,65535,0,1981,2154,0,
06-10-17 21:37:17.247,17.247,22.6816,5807,43.6816,5807,360,65535,0,1981,2161,0,
06-10-17 21:37:17.255,17.255,22.6816,5807,43.6816,5807,360,65535,0,1968,2161,0,
06-10-17 21:37:17.263,17.263,22.6816,5807,43.6816,5807,360,65535,0,1983,2157,0,
06-10-17 21:37:17.271,17.271,22.6816,5807,43.6816,5807,360,65535,0,1983,2150,0,
06-10-17 21:37:17.279,17.279,22.6816,5807,43.6816,5807,360,65535,0,1968,2150,0,
06-10-17 21:37:17.287,17.287,22.6816,5807,43.6816,5807,360,65535,0,1957,2160,0,
06-10-17 21:37:17.295,17.295,22.6816,5807,43.6816,5807,360,65535,0,1957,2160,0,
06-10-17 21:37:17.303,17.303,22.6816,5807,43.6816,5807,360,65535,0,1966,2154,0,
06-10-17 21:37:17.311,17.311,22.6816,5807,43.6816,5807,360,65535,0,1971,2167,0,
06-10-17 21:37:17.319,17.319,22.6816,5807,43.6816,5807,360,65535,0,1971,2167,0,
06-10-17 21:37:17.327,17.327,22.6816,5807,43.6816,5807,360,65535,0,1965,2147,0,
06-10-17 21:37:17.335,17.335,22.6816,5807,43.6816,5807,360,65535,0,1970,2173,0,
06-10-17 21:37:17.343,17.343,22.6816,5807,43.6816,5807,360,65535,0,1970,2173,0,
06-10-17 21:37:17.351,17.351,22.6816,5807,43.6816,5807,360,65535,0,1957,2158,0,
06-10-17 21:37:17.359,17.359,22.6816,5807,43.6816,5807,360,65535,0,1957,2169,0,
06-10-17 21:37:17.367,17.367,22.6816,5807,43.6816,5807,360,65535,0,1963,2169,0,
06-10-17 21:37:17.375,17.375,22.6816,5807,43.6816,5807,360,65535,0,1974,2162,0,
06-10-17 21:37:17.383,17.383,22.6816,5807,43.6816,5807,360,65535,0,1974,2155,0,
06-10-17 21:37:17.391,17.391,22.6816,5807,43.6816,5807,360,65535,0,1969,2155,0,
06-10-17 21:37:17.399,17.399,22.6816,5807,43.6816,5807,360,65535,0,1969,2175,0,
06-10-17 21:37:17.407,17.407,22.6816,5807,43.6816,5807,360,65535,0,1969,2170,0,
06-10-17 21:37:17.415,17.415,22.6816,5807,43.6816,5807,360,65535,0,1983,2170,0,
06-10-17 21:37:17.423,17.423,22.6816,5807,43.6816,5807,360,65535,0,1965,2166,0,
06-10-17 21:37:17.431,17.431,22.6816,5807,43.6816,5807,360,65535,0,1965,2141,0,
06-10-17 21:37:17.439,17.439,22.6816,5807,43.6816,5807,360,65535,0,1976,2141,0,
06-10-17 21:37:17.447,17.447,22.6816,5807,43.6816,5807,360,65535,0,1958,2147,0,
06-10-17 21:37:17.455,17.455,22.6816,5807,43.6816,5807,360,65535,0,1958,2160,0,
06-10-17 21:37:17.463,17.463,22.6816,5807,43.6816,5807,360,65535,0,1958,2160,0,
06-10-17 21:37:17.471,17.471,22.6816,5807,43.6816,5807,360,65535,0,1962,2138,0,
06-10-17 21:37:17.479,17.479,22.6816,5807,43.6816,5807,360,65535,0,1962,2138,0,
06-10-17 21:37:17.487,17.487,22.6816,5807,43.6816,5807,360,65535,0,1960,2163,0,
06-10-17 21:37:17.495,17.495,22.6816,5807,43.6816,5807,360,65535,0,1977,2187,0,
06-10-17 21:37:17.503,17.503,22.6816,5807,43.6816,5807,360,65535,0,1977,2187,0,
06-10-17 21:37:17.511,17.511,22.6816,5807,43.6816,5807,360,65535,0,1964,2165,0,
06-10-17 21:37:17.519,17.519,22.6816,5807,43.6816,5807,360,65535,0,1975,2180,0,
06-10-17 21:37:17.527,17.527,22.6816,5807,43.6816,5807,360,65535,0,1975,2180,0,
06-10-17 21:37:17.535,17.535,22.6816,5807,43.6816,5807,360,65535,0,1963,2155,0,
06-10-17 21:37:17.543,17.543,22.6816,5807,43.6816,5807,360,65535,0,1963,2166,0,
06-10-17 21:37:17.551,17.551,22.6816,5807,43.6816,5807,360,65535,0,1963,2166,0,
06-10-17 21:37:17.559,17.559,22.6816,5807,43.6816,5807,360,65535,0,1969,2162,0,
06-10-17 21:37:17.567,17.567,22.6816,5807,43.6816,5807,360,65535,0,1969,2175,0,
06-10-17 21:37:17.575,17.575,22.6816,5807,43.6816,5807,360,65535,0,1974,2175,0,
06-10-17 21:37:17.583,17.583,22.6816,5807,43.6816,5807,360,65535,0,1968,2163,0,
06-10-17 21:37:17.591,17.591,22.6816,5807,43.6816,5807,360,65535,0,1968,2158,0,
06-10-17 21:37:17.599,17.599,22.6816,5807,43.6816,5807,360,65535,0,1968,2158,0,
06-10-17 21:37:17.607,17.607,22.6816,5807,43.6816,5807,360,65535,0,1961,2173,0,
06-10-17 21:37:17.615,17.615,22.6816,5807,43.6816,5807,360,65535,0,1961,2177,0,
06-10-17 21:37:17.623,17.623,22.6816,5807,43.6816,5807,360,65535,0,1973,2177,0,
06-10-17 21:37:17.631,17.631,22.6816,5807,43.6816,5807,360,65535,0,1970,2170,0,
06-10-17 21:37:17.639,17.639,22.6816,5807,43.6816,5807,360,65535,0,1970,2170,0,
06-10-17 21:37:17.647,17.647,22.6816,5807,43.6816,5807,360,65535,0,1976,2150,0,
06-10-17 21:37:17.655,17.655,22.6816,5807,43.6816,5807,360,65535,0,1952,2172,0,
06-10-17 21:37:17.663,17.663,22.6816,5807,43.6816,5807,360,65535,0,1952,2172,0,
06-10-17 21:37:17.671,17.671,22.6816,5807,43.6816,5807,360,65535,0,1973,2166,0,
06-10-17 21:37:17.679,17.679,22.6816,5807,43.6816,5807,360,65535,0,1972,2144,0,
06-10-17 21:37:17.687,17.687,22.6816,5807,43.6816,5807,360,65535,0,1972,2144,0,
06-10-17 21:37:17.695,17.695,22.6816,5807,43.6816,5807,360,65535,0,1968,2167,0,
06-10-17 21:37:17.703,17.703,22.6816,5807,43.6816,5807,360,65535,0,1968,2151,0,
06-10-17 21:37:17.711,17.711,22.6816,5807,43.6816,5807,360,65535,0,1979,2151,0,
06-10-17 21:37:17.719,17.719,22.6816,5807,43.6816,5807,360,65535,0,1973,2150,0,
06-10-17 21:37:17.727,17.727,22.6816,5807,43.6816,5807,360,65535,0,1973,2164,0,
06-10-17 21:37:17.735,17.735,22.6816,5807,43.6816,5807,360,65535,0,1974,2164,0,
06-10-17 21:37:17.743,17.743,22.6816,5807,43.6816,5807,360,65535,0,1973,2157,0,
06-10-17 21:37:17.751,17.751,22.6816,5807,43.6816,5807,360,65535,0,1973,2145,0,
06-10-17 21:37:17.759,17.759,22.6816,5807,43.6816,5807,360,65535,0,1966,2145,0,
06-10-17 21:37:17.767,17.767,22.6816,5807,43.6816,5807,360,65535,0,1970,2154,0,
06-10-17 21:37:17.775,17.775,22.6816,5807,43.6816,5807,360,65535,0,1970,2163,0,
06-10-17 21:37:17.783,17.783,22.6816,5807,43.6816,5807,360,65535,0,1973,2163,0,
06-10-17 21:37:17.791,17.791,22.6816,5807,43.6816,5807,360,65535,0,1977,2161,0,
06-10-17 21:37:17.799,17.799,22.6816,5807,43.6816,5807,360,65535,0,1977,2161,0,
06-10-17 21:37:17.807,17.807,22.6816,5807,43.6816,5807,360,65535,0,1965,2167,0,
06-10-17 21:37:17.815,17.815,22.6816,5807,43.6816,5807,360,65535,0,1966,2151,0,
06-10-17 21:37:17.823,17.823,22.6816,5807,43.6816,5807,360,65535,0,1966,2151,0,
06-10-17 21:37:17.831,17.831,22.6816,5807,43.6816,5807,360,65535,0,1968,2150,0,
06-10-17 21:37:17.839,17.839,22.6816,5807,43.6816,5807,360,65535,0,1987,2175,0,
06-10-17 21:37:17.847,17.847,22.6816,5807,43.6816,5807,360,65535,0,1987,2175,0,
06-10-17 21:37:17.855,17.855,22.6816,5807,43.6816,5807,360,65535,0,1976,2162,0,
06-10-17 21:37:17.863,17.863,22.6816,5807,43.6816,5807,360,65535,0,1976,2183,0,
06-10-17 21:37:17.871,17.871,22.6816,5807,43.6816,5807,360,65535,0,1976,2183,0,
06-10-17 21:37:17.879,17.879,22.6816,5807,43.6816,5807,360,65535,0,1970,2156,0,
06-10-17 21:37:17.887,17.887,22.6816,5807,43.6816,5807,360,65535,0,1970,2162,0,
06-10-17 21:37:17.895,17.895,22.6816,5807,43.6816,5807,360,65535,0,1962,2162,0,
06-10-17 21:37:17.903,17.903,22.6816,5807,43.6816,5807,360,65535,0,1972,2152,0,
06-10-17 21:37:17.911,17.911,22.6816,5807,43.6816,5807,360,65535,0,1972,2179,0,
06-10-17 21:37:17.919,17.919,22.6816,5807,43.6816,5807,360,65535,0,1976,2179,0,
06-10-17 21:37:17.927,17.927,22.6816,5807,43.6816,5807,360,65535,0,1972,2191,0,
06-10-17 21:37:17.935,17.935,22.6816,5807,43.6816,5807,360,65535,0,1972,2150,0,
06-10-17 21:37:17.943,17.943,22.6816,5807,43.6816,5807,360,65535,0,1964,2150,0,
06-10-17 21:37:17.951,17.951,22.6816,5807,43.6816,5807,360,65535,0,1964,2176,0,
06-10-17 21:37:17.959,17.959,22.6816,5807,43.6816,5807,360,65535,0,1964,2167,0,
06-10-17 21:37:17.967,17.967,22.6816,5807,43.6816,5807,360,65535,0,1972,2167,0,
06-10-17 21:37:17.975,17.975,22.6816,5807,43.6816,5807,360,65535,0,1963,2169,0,
06-10-17 21:37:17.983,17.983,22.6816,5807,43.6816,5807,360,65535,0,1963,2169,0,
06-10-17 21:37:17.991,17.991,22.6816,5807,43.6816,5807,360,65535,0,1962,2171,0,
06-10-17 21:37:17.999,17.999,22.6816,5807,43.6816,5807,360,65535,0,1975,2176,0,
06-10-17 21:37:18.007,18.007,22.6816,5807,43.6816,5807,360,65535,0,1975,2176,0,
06-10-17 21:37:18.015,18.015,22.6816,5807,43.6816,5807,360,65535,0,1980,2140,0,
06-10-17 21:37:18.023,18.023,22.6816,5807,43.6816,5807,360,65535,0,1981,2154,0,
06-10-17 21:37:18.031,18.031,22.6816,5807,43.6816,5807,360,65535,0,1981,2154,0,
06-10-17 21:37:18.039,18.039,22.6816,5807,43.6816,5807,360,65535,0,1965,2167,0,
06-10-17 21:37:18.047,18.047,22.6816,5807,43.6816,5807,360,65535,0,1965,2160,0,
06-10-17 21:37:18.055,18.055,22.6816,5807,43.6816,5807,360,65535,0,1975,2160,0,
06-10-17 21:37:18.063,18.063,22.6816,5807,43.6816,5807,360,65535,0,1979,2136,0,
06-10-17 21:37:18.071,18.071,22.6816,5807,43.6816,5807,360,65535,0,1979,2159,0,
06-10-17 21:37:18.079,18.079,22.6816,5807,43.6816,5807,360,65535,0,1962,2159,0,
06-10-17 21:37:18.087,18.087,22.6816,5807,43.6816,5807,360,65535,0,1974,2175,0,
06-10-17 21:37:18.095,18.095,22.6816,5807,43.6816,5807,360,65535,0,1974,2181,0,
06-10-17 21:37:18.103,18.103,22.6816,5807,43.6816,5807,360,65535,0,1978,2181,0,
06-10-17 21:37:18.111,18.111,22.6816,5807,43.6816,5807,360,65535,0,1982,2180,0,
06-10-17 21:37:18.119,18.119,22.6816,5807,43.6816,5807,360,65535,0,1982,2163,0,
06-10-17 21:37:18.127,18.127,22.6816,5807,43.6816,5807,360,65535,0,1977,2163,0,
06-10-17 21:37:18.135,18.135,22.6816,5807,43.6816,5807,360,65535,0,1977,2145,0,
06-10-17 21:37:18.143,18.143,22.6816,5807,43.6816,5807,360,65535,0,1977,2145,0,
06-10-17 21:37:18.151,18.151,22.6816,5807,43.6816,5807,360,65535,0,1976,2149,0,
06-10-17 21:37:18.159,18.159,22.6816,5807,43.6816,5807,360,65535,0,1965,2177,0,
06-10-17 21:37:18.167,18.167,22.6816,5807,43.6816,5807,360,65535,0,1965,2177,0,
06-10-17 21:37:18.175,18.175,22.6816,5807,43.6816,5807,360,65535,0,1962,2144,0,
06-10-17 21:37:18.183,18.183,22.6816,5807,43.6816,5807,360,65535,0,1971,2170,0,
06-10-17 21:37:18.191,18.191,22.6816,5807,43.6816,5807,360,65535,0,1971,2170,0,
06-10-17 21:37:18.199,18.199,22.6816,5807,43.6816,5807,360,65535,0,1971,2149,0,
06-10-17 21:37:18.207,18.207,22.6816,5807,43.6816,5807,360,65535,0,1971,2169,0,
06-10-17 21:37:18.215,18.215,22.6816,5807,43.6816,5807,360,65535,0,1960,2169,0,
06-10-17 21:37:18.223,18.223,22.6816,5807,43.6816,5807,360,65535,0,1960,2162,0,
06-10-17 21:37:18.231,18.231,22.6816,5807,43.6816,5807,360,65535,0,1960,2175,0,
06-10-17 21:37:18.239,18.239,22.6816,5807,43.6816,5807,360,65535,0,1981,2175,0,
06-10-17 21:37:18.247,18.247,22.6816,5807,43.6816,5807,360,65535,0,1951,2163,0,
06-10-17 21:37:18.255,18.255,22.6816,5807,43.6816,5807,360,65535,0,1951,2157,0,
06-10-17 21:37:18.263,18.263,22.6816,5807,43.6816,5807,360,65535,0,1966,2157,0,
06-10-17 21:37:18.271,18.271,22.6816,5807,43.6816,5807,360,65535,0,1965,2169,0,
06-10-17 21:37:18.279,18.279,22.6816,5807,43.6816,5807,360,65535,0,1965,2160,0,
06-10-17 21:37:18.287,18.287,22.6816,5807,43.6816,5807,360,65535,0,1971,2160,0,
06-10-17 21:37:18.295,18.295,22.6816,5807,43.6816,5807,360,65535,0,1968,2184,0,
06-10-17 21:37:18.303,18.303,22.6816,5807,43.6816,5807,360,65535,0,1968,2184,0,
06-10-17 21:37:18.311,18.311,22.6816,5807,43.6816,5807,360,65535,0,1972,2162,0,
06-10-17 21:37:18.319,18.319,22.6816,5807,43.6816,5807,360,65535,0,1973,2173,0,
06-10-17 21:37:18.327,18.327,22.6816,5807,43.6816,5807,360,65535,0,1973,2173,0,
06-10-17 21:37:18.335,18.335,22.6816,5807,43.6816,5807,360,65535,0,1970,2151,0,
06-10-17 21:37:18.343,18.343,22.6816,5807,43.6816,5807,360,65535,0,1968,2193,0,
06-10-17 21:37:18.351,18.351,22.6816,5807,43.6816,5807,360,65535,0,1968,2193,0,
06-10-17 21:37:18.359,18.359,22.6816,5807,43.6816,5807,360,65535,0,1980,2144,0,
06-10-17 21:37:18.367,18.367,22.6816,5807,43.6816,5807,360,65535,0,1976,2136,0,
06-10-17 21:37:18.375,18.375,22.6816,5807,43.6816,5807,360,65535,0,1976,2136,0,
06-10-17 21:37:18.383,18.383,22.6816,5807,43.6816,5807,360,65535,0,1986,2166,0,
06-10-17 21:37:18.391,18.391,22.6816,5807,43.6816,5807,360,65535,0,1986,2178,0,
06-10-17 21:37:18.399,18.399,22.6816,5807,43.6816,5807,360,65535,0,1972,2178,0,
06-10-17 21:37:18.407,18.407,22.6816,5807,43.6816,5807,360,65535,0,1976,2182,0,
06-10-17 21:37:18.415,18.415,22.6816,5807,43.6816,5807,360,65535,0,1976,2174,0,
06-10-17 21:37:18.423,18.423,22.6816,5807,43.6816,5807,360,65535,0,1978,2174,0,
06-10-17 21:37:18.431,18.431,22.6816,5807,43.6816,5807,360,65535,0,1964,2162,0,
06-10-17 21:37:18.439,18.439,22.6816,5807,43.6816,5807,360,65535,0,1964,2154,0,
06-10-17 21:37:18.447,18.447,22.6816,5807,43.6816,5807,360,65535,0,1982,2154,0,
06-10-17 21:37:18.455,18.455,22.6816,5807,43.6816,5807,360,65535,0,1962,2169,0,
06-10-17 21:37:18.463,18.463,22.6816,5807,43.6816,5807,360,65535,0,1962,2153,0,
06-10-17 21:37:18.471,18.471,22.6816,5807,43.6816,5807,360,65535,0,1965,2153,0,
06-10-17 21:37:18.479,18.479,22.6816,5807,43.6816,5807,360,65535,0,1995,2150,0,
06-10-17 21:37:18.489,18.489,22.6816,5807,43.6816,5807,360,65535,0,1995,2150,0,
06-10-17 21:37:18.495,18.495,22.6816,5807,43.6816,5807,360,65535,0,1965,2152,0,
06-10-17 21:37:18.503,18.503,22.6816,5807,43.6816,5807,360,65535,0,1971,2165,0,
06-10-17 21:37:18.511,18.511,22.6816,5807,43.6816,5807,360,65535,0,1971,2165,0,
06-10-17 21:37:18.519,18.519,22.6816,5807,43.6816,5807,360,65535,0,1965,2162,0,
06-10-17 21:37:18.527,18.527,22.6816,5807,43.6816,5807,360,65535,0,1975,2191,0,
06-10-17 21:37:18.535,18.535,22.6816,5807,43.6816,5807,360,65535,0,1975,2191,0,
06-10-17 21:37:18.543,18.543,22.6816,5807,43.6816,5807,360,65535,0,1972,2155,0,
06-10-17 21:37:18.551,18.551,22.6816,5807,43.6816,5807,360,65535,0,1972,2165,0,
06-10-17 21:37:18.559,18.559,22.6816,5807,43.6816,5807,360,65535,0,1963,2165,0,
06-10-17 21:37:18.567,18.567,22.6816,5807,43.6816,5807,360,65535,0,1982,2165,0,
06-10-17 21:37:18.575,18.575,22.6816,5807,43.6816,5807,360,65535,0,1982,2158,0,
06-10-17 21:37:18.583,18.583,22.6816,5807,43.6816,5807,360,65535,0,1984,2158,0,
06-10-17 21:37:18.591,18.591,22.6816,5807,43.6816,5807,360,65535,0,1972,2121,0,
06-10-17 21:37:18.599,18.599,22.6816,5807,43.6816,5807,360,65535,0,1972,2195,0,
06-10-17 21:37:18.607,18.607,22.6816,5807,43.6816,5807,360,65535,0,1978,2195,0,
06-10-17 21:37:18.615,18.615,22.6816,5807,43.6816,5807,360,65535,0,1965,2163,0,
06-10-17 21:37:18.623,18.623,22.6816,5807,43.6816,5807,360,65535,0,1965,2165,0,
06-10-17 21:37:18.631,18.631,22.6816,5807,43.6816,5807,360,65535,0,1965,2165,0,
06-10-17 21:37:18.639,18.639,22.6816,5807,43.6816,5807,360,65535,0,1972,2172,0,
06-10-17 21:37:18.647,18.647,22.6816,5807,43.6816,5807,360,65535,0,1972,2172,0,
06-10-17 21:37:18.655,18.655,22.6816,5807,43.6816,5807,360,65535,0,1963,2134,0,
06-10-17 21:37:18.663,18.663,22.6816,5807,43.6816,5807,360,65535,0,1956,2171,0,
06-10-17 21:37:18.671,18.671,22.6816,5807,43.6816,5807,360,65535,0,1956,2171,0,
06-10-17 21:37:18.679,18.679,22.6816,5807,43.6816,5807,360,65535,0,1963,2156,0,
06-10-17 21:37:18.687,18.687,22.6816,5807,43.6816,5807,360,65535,0,1980,2156,0,
06-10-17 21:37:18.695,18.695,22.6816,5807,43.6816,5807,360,65535,0,1980,2156,0,
06-10-17 21:37:18.703,18.703,22.6816,5807,43.6816,5807,360,65535,0,1937,2171,0,
06-10-17 21:37:18.711,18.711,22.6816,5807,43.6816,5807,360,65535,0,1937,2169,0,
06-10-17 21:37:18.719,18.719,22.6816,5807,43.6816,5807,360,65535,0,1969,2169,0,
06-10-17 21:37:18.727,18.727,22.6816,5807,43.6816,5807,360,65535,0,1973,2158,0,
06-10-17 21:37:18.735,18.735,22.6816,5807,43.6816,5807,360,65535,0,1973,2161,0,
06-10-17 21:37:18.743,18.743,22.6816,5807,43.6816,5807,360,65535,0,1971,2161,0,
06-10-17 21:37:18.751,18.751,22.6816,5807,43.6816,5807,360,65535,0,1970,2158,0,
06-10-17 21:37:18.759,18.759,22.6816,5807,43.6816,5807,360,65535,0,1970,2169,0,
06-10-17 21:37:18.767,18.767,22.6816,5807,43.6816,5807,360,65535,0,1952,2169,0,
06-10-17 21:37:18.775,18.775,22.6816,5807,43.6816,5807,360,65535,0,1969,2157,0,
06-10-17 21:37:18.783,18.783,22.6816,5807,43.6816,5807,360,65535,0,1969,2165,0,
06-10-17 21:37:18.791,18.791,22.6816,5807,43.6816,5807,360,65535,0,1964,2165,0,
06-10-17 21:37:18.799,18.799,22.6816,5807,43.6816,5807,360,65535,0,1961,2164,0,
06-10-17 21:37:18.807,18.807,22.6816,5807,43.6816,5807,360,65535,0,1961,2164,0,
06-10-17 21:37:18.815,18.815,22.6816,5807,43.6816,5807,360,65535,0,1970,2168,0,
06-10-17 21:37:18.823,18.823,22.6816,5807,43.6816,5807,360,65535,0,1972,2173,0,
06-10-17 21:37:18.831,18.831,22.6816,5807,43.6816,5807,360,65535,0,1972,2173,0,
06-10-17 21:37:18.839,18.839,22.6816,5807,43.6816,5807,360,65535,0,1956,2189,0,
06-10-17 21:37:18.847,18.847,22.6816,5807,43.6816,5807,360,65535,0,1960,2168,0,
06-10-17 21:37:18.855,18.855,22.6816,5807,43.6816,5807,360,65535,0,1960,2168,0,
06-10-17 21:37:18.863,18.863,22.6816,5807,43.6816,5807,360,65535,0,1974,2165,0,
06-10-17 21:37:18.871,18.871,22.6816,5807,43.6816,5807,360,65535,0,1970,2138,0,
06-10-17 21:37:18.879,18.879,22.6816,5807,43.6816,5807,360,65535,0,1970,2138,0,
06-10-17 21:37:18.887,18.887,22.6816,5807,43.6816,5807,360,65535,0,1967,2168,0,
06-10-17 21:37:18.895,18.895,22.6816,5807,43.6816,5807,360,65535,0,1967,2201,0,
06-10-17 21:37:18.903,18.903,22.6816,5807,43.6816,5807,360,65535,0,1972,2201,0,
06-10-17 21:37:18.911,18.911,22.6816,5807,43.6816,5807,360,65535,0,1967,2166,0,
06-10-17 21:37:18.919,18.919,22.6816,5807,43.6816,5807,360,65535,0,1967,2154,0,
06-10-17 21:37:18.927,18.927,22.6816,5807,43.6816,5807,360,65535,0,1971,2154,0,
06-10-17 21:37:18.935,18.935,22.6816,5807,43.6816,5807,360,65535,0,1970,2174,0,
06-10-17 21:37:18.943,18.943,22.6816,5807,43.6816,5807,360,65535,0,1970,2158,0,
06-10-17 21:37:18.951,18.951,22.6816,5807,43.6816,5807,360,65535,0,1970,2158,0,
06-10-17 21:37:18.959,18.959,22.6816,5807,43.6816,5807,360,65535,0,1959,2147,0,
06-10-17 21:37:18.967,18.967,22.6816,5807,43.6816,5807,360,65535,0,1959,2158,0,
06-10-17 21:37:18.975,18.975,22.6816,5807,43.6816,5807,360,65535,0,1979,2158,0,
06-10-17 21:37:18.983,18.983,22.6816,5807,43.6816,5807,360,65535,0,1969,2152,0,
06-10-17 21:37:18.991,18.991,22.6816,5807,43.6816,5807,360,65535,0,1969,2152,0,
06-10-17 21:37:18.999,18.999,22.6816,5807,43.6816,5807,360,65535,0,1986,2151,0,
06-10-17 21:37:19.007,19.007,22.6816,5807,43.6816,5807,360,65535,0,1964,2173,0,
06-10-17 21:37:19.015,19.015,22.6816,5807,43.6816,5807,360,65535,0,1964,2173,0,
06-10-17 21:37:19.023,19.023,22.6816,5807,43.6816,5807,360,65535,0,1976,2180,0,
06-10-17 21:37:19.031,19.031,22.6816,5807,43.6816,5807,360,65535,0,1979,2164,0,
06-10-17 21:37:19.039,19.039,22.6816,5807,43.6816,5807,360,65535,0,1979,2164,0,
06-10-17 21:37:19.047,19.047,22.6816,5807,43.6816,5807,360,65535,0,1955,2172,0,
06-10-17 21:37:19.055,19.055,22.6816,5807,43.6816,5807,360,65535,0,1955,2158,0,
06-10-17 21:37:19.063,19.063,22.6816,5807,43.6816,5807,360,65535,0,1953,2158,0,
06-10-17 21:37:19.071,19.071,22.6816,5807,43.6816,5807,360,65535,0,1967,2161,0,
06-10-17 21:37:19.079,19.079,22.6816,5807,43.6816,5807,360,65535,0,1967,2133,0,
06-10-17 21:37:19.087,19.087,22.6816,5807,43.6816,5807,360,65535,0,1970,2133,0,
06-10-17 21:37:19.095,19.095,22.6816,5807,43.6816,5807,360,65535,0,1972,2171,0,
06-10-17 21:37:19.103,19.103,22.6816,5807,43.6816,5807,360,65535,0,1972,2152,0,
06-10-17 21:37:19.111,19.111,22.6816,5807,43.6816,5807,360,65535,0,1976,2152,0,
06-10-17 21:37:19.119,19.119,22.6816,5807,43.6816,5807,360,65535,0,1974,2154,0,
06-10-17 21:37:19.127,19.127,22.6816,5807,43.6816,5807,360,65535,0,1974,2163,0,
06-10-17 21:37:19.135,19.135,22.6816,5807,43.6816,5807,360,65535,0,1953,2163,0,
06-10-17 21:37:19.143,19.143,22.6816,5807,43.6816,5807,360,65535,0,1974,2153,0,
06-10-17 21:37:19.151,19.151,22.6816,5807,43.6816,5807,360,65535,0,1974,2153,0,
06-10-17 21:37:19.159,19.159,22.6816,5807,43.6816,5807,360,65535,0,1966,2156,0,
06-10-17 21:37:19.167,19.167,22.6816,5807,43.6816,5807,360,65535,0,1964,2161,0,
06-10-17 21:37:19.175,19.175,22.6816,5807,43.6816,5807,360,65535,0,1964,2161,0,
06-10-17 21:37:19.183,19.183,22.6816,5807,43.6816,5807,360,65535,0,1968,2160,0,
06-10-17 21:37:19.191,19.191,22.6816,5807,43.6816,5807,360,65535,0,1968,2161,0,
06-10-17 21:37:19.199,19.199,22.6816,5807,43.6816,5807,360,65535,0,1968,2161,0,
06-10-17 21:37:19.207,19.207,22.6816,5807,43.6816,5807,360,65535,0,1976,2147,0,
06-10-17 21:37:19.215,19.215,22.6816,5807,43.6816,5807,360,65535,0,1976,2169,0,
06-10-17 21:37:19.223,19.223,22.6816,5807,43.6816,5807,360,65535,0,1961,2169,0,
06-10-17 21:37:19.231,19.231,22.6816,5807,43.6816,5807,360,65535,0,1969,2153,0,
06-10-17 21:37:19.239,19.239,22.6816,5807,43.6816,5807,360,65535,0,1969,2155,0,
06-10-17 21:37:19.247,19.247,22.6816,5807,43.6816,5807,360,65535,0,1968,2155,0,
06-10-17 21:37:19.255,19.255,22.6816,5807,43.6816,5807,360,65535,0,1966,2160,0,
06-10-17 21:37:19.263,19.263,22.6816,5807,43.6816,5807,360,65535,0,1966,2171,0,
06-10-17 21:37:19.271,19.271,22.6816,5807,43.6816,5807,360,65535,0,1961,2171,0,
06-10-17 21:37:19.279,19.279,22.6816,5807,43.6816,5807,360,65535,0,1973,2167,0,
06-10-17 21:37:19.289,19.289,22.6816,5807,43.6816,5807,360,65535,0,1973,2166,0,
06-10-17 21:37:19.295,19.295,22.6816,5807,43.6816,5807,360,65535,0,1975,2166,0,
06-10-17 21:37:19.303,19.303,22.6816,5807,43.6816,5807,360,65535,0,1979,2152,0,
06-10-17 21:37:19.311,19.311,22.6816,5807,43.6816,5807,360,65535,0,1979,2152,0,
06-10-17 21:37:19.319,19.319,22.6816,5807,43.6816,5807,360,65535,0,1965,2163,0,
06-10-17 21:37:19.327,19.327,22.6816,5807,43.6816,5807,360,65535,0,1966,2180,0,
06-10-17 21:37:19.335,19.335,22.6816,5807,43.6816,5807,360,65535,0,1966,2180,0,
06-10-17 21:37:19.343,19.343,22.6816,5807,43.6816,5807,360,65535,0,1981,2151,0,
06-10-17 21:37:19.351,19.351,22.6816,5807,43.6816,5807,360,65535,0,1961,2173,0,
